id,document,label
3146,파라노말 액티비티2 만큼 재미없었.. 그래도 구지 선택하자면 파라노말2,0
3147,무섭긴한데..내용은 없는...,0
3148,어린 시절이 떠오르는 잔잔한 감동이 밀려오는 영화.,1
3149,그나마 볼거리인 액션마저도 말미에는 심드렁.,0
3150,"워쇼스키의 위대함은 여기서 출발,, 그가 왜 여자를 선택한지 이해됨",1
3151,살인내용과 해결방법이 좀 그렇지만 나름 재밌네요..,1
3152,즐기면서 젊음을 불태우는 것! 그것이야말로 멋진 인생이다!,1
3153,지극히 매력적인! 여장부같은 그녀! 그녀의 에너지를 십분 드러낸 영화!!!,1
3154,공감이 어렵다. 왜 사랑에 빠지는지.. 그냥 여주가 이기적,0
3155,독특하고 재밌고 구성있는듯.볼만.,1
3156,정말 최고의 영화인데 모자란 친구들이 폅점을 깎아내렸고만..,1
3157,불확실한 미래에대한...노력...그러나 냉정한 현실....,1
3158,"3점이 딱.... 액션,스릴러인데 액션과 스릴이 없다.",0
3159,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽닥,1
3160,이런 쟝르와 배우 정우성 그리고 감독 김지운이 좋다. 한 마디로 내 취향!,1
3161,그냥 다필요없고 10점 만점이다감동이다....,1
3162,장진감독의 영화 아는여자 표절도 아니고 완전 뭐야 이게;;,0
3163,이게뭐가무서워 그냥어이없어서웃음만나온영화네,0
3164,완전 재밌던데 특히 심은경이랑 김동욱 연기 잘하던데,1
3165,시걸형 왜그랬어요...영화가 뭐가애매해,0
3166,이제서야 봤는데 독특하면서도 너무 아름다운 영화여서 기억에 남을거같아요.,1
3167,ㅋㅋㅋ내 취향이네...잼나겠당,1
3168,보다가 영화가 너무 저질이고 더럽고 예측가능해서 중간에 나옴,0
3169,주온보다 못한 영화는 되지 않기를.,0
3170,지금껏 알고싶지만 알 수 없었던 이야기들,1
3171,아 안볼라다가 제니퍼러프휴잇때문에 봤는데 영화 참.. 시간아까워,0
3172,생각대로 T 의 광고로 하면 초대박을 터뜨렸을껀데 아쉽군 .,0
3173,이게 재밌나? 유치하고 완전 지멋대로인 영화,0
3174,너무 오글거려서 개인적으로 재미없었다.,0
3175,벌써 10년이구나. 아련한 작품.,1
3176,"허접한 시나리오, 허망한 캐릭터, 쓰레기같은 연출",0
3177,제목부터 심상치 않은 영화 옥주현나오는줄알았다,0
3178,평점이 넘 낮다 생각했던것 보다 훨씬 재미있었음 잘근잘근 씹히는 맛,1
3179,"아나,, 실화고 나발이고 머 이런 ㅡㅡ;",0
3180,보고 싶네요. jkbbsb@naver.com,1
3181,흰개도웃기고 풀장에고기세마리풀어놓고주위살피는것도웃기고 나무도웃김,0
3182,오.... 차라리 성동일이 야구하고 고릴라 할배가 구단주할껄,0
3183,영상미가 진짜 최고; 시리즈로계속나와야함..이건..ㄷㄷㄷ,1
3184,내용도 연기도 개떡인데 참젖.,0
3185,전문가 평점....아............,0
3186,먼 영화가 이렇게 전개성이 떨어져..,0
3187,쓰레기였다느느낌만 가득...보는관점은 자기나름이지만...,0
3188,재밌다는 사람들은 뭐지 ㅋㅋ 완전 지루하던데,0
3189,이런 소소하고 감동적인 영화 넘 좋아요,1
3190,내가 한국 시트콤을 이렇게 본적은 처음이다.,1
3191,전쟁의 비극을 잘 그려낸 수작!,1
3192,일본영화 수입 금지 시절에도 비디오 테이프로 돌려봤던 불후의 명작 아 그립다,1
3193,이게영화냐; 오늘난 쓰레기 두편을 보았다 그중한편,0
3194,나도 이런 선생님이 되고 싶다,1
3195,실화인줄 모르고 봤는데 실화였군요,1
3196,"정말 무섭지도 않고ㅡㅡ 돈,시간 아까웠던 영화",0
3197,유치의 끝자락ㅋㅋㅋㅋㅋㅋ어린이동화ㅋㅋㅋ,0
3198,으아 전 별로...지루해서 보다 잤네요,0
3199,나는 D-day가 가장 무섭고 인상깊은 영화였다..,1
3200,손꼽히는 소장용 드라마.. 봐도봐도 질리지 않는 명작//,1
3201,재방으로봣는데 재밋엇엇ㅁ 신인배우들 나와서 신선한느낌도조응 흥햇으면ㅜㅜㅜ,1
3202,솔직한건가? 단순한건가? 색깔 없는 연출의 아쉬움,0
3203,지금 다시보기에 너무 오그라들어 ㅜㅜ,0
3204,단체로 낚시하나ㅡㅡ??? 진짜 재미없음,0
3205,"대략 의도는 알겠다만, 억지스런 설정때문에 몰입도가 떨어진다",0
3206,정말 어이없는 시나리오 이런 시나리오로 영화를 ㅡㅡ,0
3207,아너무좋다ㅠㅠㅠ한태희ㅠㅠ♥사라ㅠㅠ♥,1
3208,"관객의 마음도 유실해버린,,내 시간 돌려줘....",0
3209,별 생각 안하고 보면 재밌는 영화,1
3210,이새1낀 뭐 인간이 아니냐 ㅋㅋ 스릴이라고는 찾아볼수없는 허접한 삼류영화,0
3211,멋진 영화를 한국 제목이 망치는 격.,1
3212,뭘 어쩌시려고 이렇게 꼬는지 참;;;,0
3213,갓지현...15년지났는데 똑같구나.. ㅋㅋ,1
3214,포스터나 좀 어떻게 해라. 가만있으면 충분히 이쁜애가 저따구로 찍은겨.,0
3215,주제곡을 계속 들어도 질리지가 않네요.. 경쾌한 영화,1
3216,어렸을때 너무나 재미있고 기억에 남는영화...,1
3217,올레티비로 보구있다.보다가 어처구니없어서 평점보러왔다.아~c 쓰레기네..,0
3218,숀펜만 보인다. 더구나 제작노트는 무슨의도?,0
3219,"글쎄 상도 받은 영화라 뭔가 범작인 듯은 보이는데, 나한테는 별로...",0
3220,연기도좋고 스토리좋고 욕하는이유를모르겠네 또보는중이에요 ㅎ,1
3221,바다 배경만 아름다웠다~~~~~,0
3222,ocn에서 하드라 소리만듣고 딴짓했는데도 지루하다,0
3223,3시간 내내 보는데.. 짜증나더군요..망할만한 영화더군요..,0
3224,영상미의 아름다움.. 좋았다!,1
3225,자기 모순에 빠진 소녀들의 혁명을 가슴 아프게 잘 표현했다.,1
3226,포장을 너무 했음 ㅋㅋㅋ 이탈리아에도 한국 건달영화가 존재하는구나 ㅋㅋ,0
3227,"마틴의 연출, 로버트의 전율이 느껴지는 연기... 최고!!",1
3228,아 정말진심으로재미없엇네ㅡㅡ이런영화 오랜만이다ㅡㅡ,0
3229,마이너스평점이있다면-10점이다,0
3230,아이들에게 교훈을 주어서 좋습니다.. 볼만합니다..^^,1
3231,어릴때보고 지금다시봐도 재밌어요ㅋㅋ,1
3232,장난감이 출연자니 왜 인형을 찍고 그래??,0
3233,미국의 아프간침략 홍보물 ......,0
3234,여자가 안 도망가는게 희한할 정도 골때리는 영화임,0
3235,그냥 평작. 욕까진안나오고..,0
3236,시즌3까지 본상태.. 잼네요 ㅋㅋ 5까지 달리는거다 ~~,1
3237,넘 재밌고 10점 주고싶지만 진호형 팬이라 어쩔수음슴,0
3238,쓰레기란 단어조차 아까운 졸작계의 끝판왕 등장,0
3239,그때당시로는혁신이였을듯 근데이거시리즈물이줄이야,1
3240,ㅜㅜ여운이 잔잔하게 남네요..,1
3241,생각지도 못한 결말! 사랑과 복수를 적절히 잘 섞어 놓았다!,1
3242,아이들과봤는데 재밌었어요. 아이들도 좋아라했고요~!,1
3243,이여름에 꼭 어울리는 영화 !!! ^^,1
3244,대박영화~ 남자들의 세계를 느낄수 있다.,1
3245,"경쾌한 음악과 대비되는 날 것 그대로의 이야기,",1
3246,"비현실적 몬스터들이 그닥 귀엽지도 않고, 감동도 없었던..",0
3247,"가지고 있는 이야기에 비해 정말로 수준떨어지는 연출, 편집...",0
3248,놀라는것도그닥 할머니천지 아이고...,0
3249,힐러 진짜 재밌고 기황후때부터 지창욱 좋아했는데 더 좋아진다~~~~^^,1
3250,점수가 넘 후하게 주어서 낮추기,0
3251,엄청재미있어요! 코믹이어서재미있네요. 지고는못살아대발나길....,1
3252,난해하고 너무어려원영화..넘 작가주의예술주의,0
3253,시스템을 바꾸지않는 이상...,0
3254,감독이나 그 누구라도 맥스페인 해보고 만든겨?,0
3255,2010년 서울 도시빈민의 실상을 다룬 명작,1
3256,역시 희대의 명작이네요 재미있습니다.,1
3257,난 참 재밌게 봤는데 평점이 왜 이렇게 낮은지 모르겠다...,1
3258,배우들 연기 죽이고~ 음악좋고!! 여운이 많이 남는 영화!!,1
3259,시작은 괜찮은데 끝이 너무 허무하네 . . . .,0
3260,스릴러인척 하지만 실상은 그저그런 에로영화,0
3261,내가 페임 리메이크작을 본 건지 MTV 오락 쇼를 본 건지 알 수가 없다.,0
3262,마츠다 류헤이 말고 진짜 미소년을 썻으면 좋겠다. 괜찮았음,1
3263,2014년8월15일9시50분에32방송한다,1
3264,별걸 없던데 뭔 일본내 상영 금지 개 웃기네 ㅋㅋ,0
3265,마지막 장면이 왜 이렇게 가슴이 아플까요...,1
3266,루즈한 룸에 오신걸 환영합니다,0
3267,내용이너무 허술하더라 이해좀 잘가게 만들징....,0
3268,보지마라 재미없다 왜 제목을 에이리언 붙여서 ㅉ,0
3269,이 영화때문에 해운대를 못보겠다..박중훈씨 어쩔거요,0
3270,굿 개 존잼! 다들 꼭 보세요 강추,1
3271,무엇을 표현하고자하는지는 알겠지만 너무 지루했다.,0
3272,감독님은 각본가로서 자질을 더 갈고 닦으시던지 아니면 포기해야할듯.,0
3273,솔직하게 얘기하겠습니다. 지루해서 보다가 잠들었습니다.,0
3274,뭔가 완성도를 못느끼겠어...,0
3275,실화는 눈꼽만큼이고 나머지는 영화재미를 위한 포장들..포장이 너무 달달하다,0
3276,장백지를 좋아하게됐던 영화. 판타지애정물의 시초가 된 영화. 마이 슬퍼~,1
3277,투모로우 후속작인줄 알고봤드만... 전혀 딴판이네,0
3278,주변애들 후뢰시맨 볼 때 난 이거봤다 ㅋㅋ 내스타일 진짜 재미있게 봤음..,1
3279,지루하고 집중도 안되고 실망이다 이영화,0
3280,벌써30년이되어가는영화네요 그런데 아직도 제목만 들어도 가슴이 찡해요,1
3281,아...지겹다...너무 흥한 고어물...허접하고...전개도 엉성하고;;;,0
3282,진짜 꼭 추천해주고 싶어요♥ 너무너무 재밋엇어요 ㅎㅎ,1
3283,아이들이랑 재미있게 시청했어요,1
3284,하....진짜... 더 이상의 희생자가 안 생기길....,0
3285,극장에서봤지만 내용이 기억이 안남. 재미없게 봤을것이 분명.,0
3286,고창석 조진웅 덕분에 2점 준다!,0
3287,스토리가 왜 이해가 안가지-_-사탕에 이어서 이번엔 석탄이냐?,0
3288,본지 모르고 또 본 영화 내취향 아님,0
3289,-13000점 마이너스는업냐..,0
3290,그리 웃기지도 화려한 액션도 없다,0
3291,샤워하다가 문득 생각이 나서 봤는데... 3번째 보는거지만 역시 잼있다.,1
3292,뭐가 있겠지 있겠지 하면서끝까지 봤는데..ㅋ..이건 좀 심하네,0
3293,눈물난다.ㅜㅜ다시 방영해줬으면 좋겠다,1
3294,이거 돼게 재미있는데.ㅋㄷㅋㄷ,1
3295,스토리 지극히 뻔하고 식상... 신소율때문에 그래도 3점,0
3296,이런 개막장 호러 라고도 하지마라.. 그리고 이딴거 찍으면 나한테 죽는다..,0
3297,좀 지루하고~~재미없고 하네요!!,0
3298,신만이 이 영화를 용서할수 있다,0
3299,마이클베이 감독님의 초심을 보고싶다면~,1
3300,4사람의 호흡이 척척 들어맞는 캐릭터가 재미있다 ^^,1
3301,대체 이런영화는 왜 만들어야 하는지 사람 심리만 건드리네요,0
3302,많은 스타들이 나와서 눈요깃꺼리는 된다 ~~~~~~,0
3303,내생에 가장 않어울리는 배우와 장르ㅇㅇ 개썩음 보지마셈,0
3304,EBS보는게 더 잼있다 ㅋㅋㅋ죤나 시간아까워ㅋㅋ,0
3305,"살아가야지 내일은 또 태양이 떠오를 거고,파도에 뭐가 쓸려올 지 모르니까.",1
3306,최고로 유치한 영화. 평점주기도 아까운 영화...!,0
3307,당시에 정말 재밌게봤던 기억. 초등학교때구나...,1
3308,그냥 편하게 보면 정말 웃낀영화~^^,1
3309,"정말최고다. 다카하타이사오 최고. 이웃집야마다군,추억은방울방울,반딧불의묘",1
3310,70년대 청춘군상의 엉뚱함과 우울함을 잘 표현한 수작,1
3311,"재미없고,지루하며,졸리는 3가지 특색을 모두 가지고있는영화",0
3312,그냥 에로비디오 수준.. 유명한 배우가 나온다는 점이 다를 뿐,0
3313,정치성이 발현되는 긍정적 방법.,1
3314,핵노잼... 평점보고 속지마시길...,0
3315,최악의 영화 ... 밴드와는 전혀 상관없는 영화,0
3316,재미없는 영화 억지로 보는 것도 힘드네,0
3317,주인공 죽은거 많이 슬펐지만 진짜 재밌었어요,1
3318,개봉날짜라도 다시 바꾸든지.. 완전 호구로 보네,0
3319,적나라한 섹스묘사로 야하긴 하지만 예술성을 칭찬할만하다,1
3320,원작을 망친 1000마누언제작비의 일본한국합작??? ㅋㅋㅋㅋㅋㅋ,0
3321,보니 외국영화따라할려고 한거 같은데 재미없습니다.,0
3322,보다가 지루해서...30분보면 끝이 다보이는영화,0
3323,최고의 영화 마음 따뜻해지는 영화역시 아미르칸,1
3324,파랑새는 있다 오복성 역활 보고 여기옴 ^^,1
3325,박신혜라 쓰고 팔방미인이라 읽는다.,1
3326,과유불급의 교훈과 적절한 편집의 필요성을 깨닫게 해주는 영화였다,0
3327,근데 막판에 왠 로봇이지 ㅋㅋ,1
3328,"미셀,, 너무 매력적이야~ 보는내내 즐거웠어~",1
3329,그래픽은 짱 이야기는 꽝 아무상관없는 엔딩곡은 최악,0
3330,정말 멋진영화입니다이말밖에 더이상 표현할 방법이 없내요,1
3331,감동적이네요. 이런 것만 보고 살면 부모자식이 다툴 일이 없을 것 같습니다.,1
3332,이건머. 볼수록 열만ㄷ반개도 아깝다,0
3333,정말이지 지금까지 기억에 남는 영화최고의영화다..,1
3334,5까지 다본결과 난 3가 가장 좋았던것 같다.,1
3335,이게 왜 평점이 낮은지 모르겠네 정말 재미었음.,1
3336,"잘못 참 햇지만,, 아이를 통해 불행했던 남자가 행복했던 ...",1
3337,이게 머야ㅡㅡ포스터보고 괜히 기대했더만,0
3338,존내멋잇어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
3339,아무생각없이 봤는데 가슴에 남는영화ㅠ ㅠ,1
3340,다른영화에 비해 평점이 너무 낮다,1
3341,현명 노민우 암유발자..작가가 싫다ㅠ,0
3342,공백을 제외하고 10자 적는것도 아까운 쓰레기,0
3343,답답하다 일본은 진짜 sf 영화가 이따구일까???,0
3344,애들이봐도 재미없을법한 영화.,0
3345,태국영화 수준이 많이 낮구나 초딩급 스토리,0
3346,오랜만에 다시 봤는데 정말 다시 봐도 노답노잼이였다,0
3347,아 다른말 하기도 귀찮다 그냥 쩖이다 이건 봐라 정말,1
3348,샘들러 영화는 별로인듯 잼있게본게..하나도 없음..,0
3349,감독 패 버리고 싶다. ㅡ.ㅡ,0
3350,뭔가 남는 영화...북경 쯔씽처~~~,1
3351,이 영화가 2011년도 영화라는 게 믿을 수 없다 ㅡㅡ;,0
3352,간만에봤는데 정말 엉성하기 짝이 없네,0
3353,이 영화는 나쁜영화다. 왜 리얼한척 하는거지? 그래야 있어보여서?,0
3354,사랑은 내 속에 피어나는 감정의 이름이 아니라 너와 나의 관계의 이름이다,1
3355,지났쳤던 영화인데 몽환적 분위기와 매력있는 영화네요,1
3356,말이 필요없는 몇안되는 대작.,1
3357,우리 출연료받아 먹으려고 나왔어요로 바꿔라,0
3358,진짜 궁금해서 그러는디 원래 허리케인이 폭탄하나면 없어짐?ㅋㅋ,0
3359,이것도 영화냐?차라리 주무세요,0
3360,난 3점. 하지만 10점도 1점도 각자의 의견으로 존중합니다,0
3361,알고있던 히트맨과 전혀상관없네...보다가 한세번 졸았음..,0
3362,이상하게 조로란 캐릭터는 정이안감 ~~~~~~~~,0
3363,정말너무너무재밌네요 가족끼리보기참좋은 영화인것같습니다^^♥,1
3364,앞으로 영화 찍지마라 시간버리고 돈버리고 짜증 난다,0
3365,이런 영화를 돈 내고 보는 거는 아닌데...,0
3366,헐..이거보고 뒤로 넘어가는줄 알았어요.별하나주기도 아깝네요..,0
3367,대만의 멜로영화치고 이렇게 재미없는건 처음..,0
